timestamps,Carbon Dioxide concentration,Temperature
1542978460897,342.0,50.57
1542978459897,342.0,50.57
1542978458897,342.0,50.58
1542978458644,342.0,50.58
1542978457752,342.0,50.58
1542978456105,341.0,50.6
1542978455096,341.0,50.6
1542978453771,341.0,50.61
1542978453045,341.0,50.61
1542978452041,340.0,50.62
1542978451005,340.0,50.62
1542978449985,340.0,50.64
1542978448969,340.0,50.64
1542978447954,340.0,50.65
1542978446906,340.0,50.65
1542978445904,340.0,50.66
1542978444897,340.0,50.66
1542978443865,340.0,50.67
1542978442863,340.0,50.67
1542978441862,340.0,50.69
1542978440859,340.0,50.69
1542978439857,340.0,50.7
1542978438851,340.0,50.7
1542978437852,340.0,50.72
1542978436857,340.0,50.72
1542978435856,340.0,50.73
1542978434855,340.0,50.73
1542978433853,340.0,50.75
1542978432851,340.0,50.75
1542978431850,340.0,50.76
1542978430848,340.0,50.78
1542978429847,340.0,50.78
1542978428851,341.0,50.79
1542978427843,341.0,50.79
1542978426840,341.0,50.8
1542978425841,341.0,50.8
1542978424845,341.0,50.82
1542978423840,341.0,50.82
1542978422840,341.0,50.83
1542978421840,341.0,50.83
1542978420840,341.0,50.85
1542978419840,341.0,50.85
1542978418841,341.0,50.85
1542978417841,341.0,50.87
1542978416920,341.0,50.87
1542978415896,341.0,50.88
1542978414856,341.0,50.88
1542978413840,341.0,50.9
1542978412840,341.0,50.9
1542978411840,341.0,50.92
1542978410840,341.0,50.92
1542978409840,341.0,50.94
1542978408840,341.0,50.94
1542978408054,341.0,50.95
1542978407644,341.0,50.95
1542978406041,341.0,50.97
1542978404995,341.0,50.99
1542978403975,341.0,50.99
1542978402955,341.0,51.01
1542978401905,341.0,51.01
1542978400896,341.0,51.03
1542978399895,341.0,51.03
1542978398844,341.0,51.04
1542978397841,341.0,51.04
1542978396805,341.0,51.06
1542978395802,341.0,51.06
1542978394841,341.0,51.07
1542978393841,341.0,51.07
1542978392803,341.0,51.08
1542978391805,341.0,51.08
1542978390798,341.0,51.1
1542978389795,341.0,51.1
1542978388794,341.0,51.11
1542978387793,341.0,51.11
1542978386792,341.0,51.13
1542978385791,341.0,51.13
1542978384789,341.0,51.14
