podkin_drova,timestamps,temp
True,1543063050076,332.16
True,1543063051094,332.13
True,1543063052207,332.11
True,1543063053150,332.11
True,1543063054154,332.07
True,1543063054820,332.07
True,1543063055898,331.99
True,1543063057225,332.02
True,1543063058295,332.06
True,1543063059285,332.08
True,1543063060303,332.11
True,1543063061351,332.18
True,1543063062351,332.13
True,1543063063354,332.17
True,1543063064407,332.21
True,1543063065407,332.28
True,1543063066007,332.28
True,1543063066911,332.34
True,1543063068096,332.4
True,1543063069475,332.46
True,1543063070496,332.51
True,1543063071021,332.51
True,1543063071914,332.51
True,1543063072917,332.63
True,1543063074095,332.65
True,1543063075296,332.73
True,1543063076096,332.73
True,1543063077007,332.76
True,1543063077953,332.83
True,1543063079008,332.81
True,1543063079752,332.88
True,1543063081009,332.86
True,1543063081953,332.91
True,1543063082952,332.83
True,1543063083953,332.9
True,1543063085097,332.83
True,1543063086297,332.76
True,1543063087102,332.76
True,1543063088008,332.68
True,1543063089009,332.67
True,1543063090008,332.68
True,1543063091208,332.6
True,1543063092009,332.6
True,1543063093009,332.52
True,1543063094017,332.51
True,1543063095066,332.43
True,1543063096097,332.47
True,1543063097297,332.45
True,1543063098116,332.45
True,1543063099153,332.49
True,1543063100157,332.45
True,1543063101168,332.43
True,1543063102209,332.43
True,1543063103208,332.48
True,1543063104218,332.39
True,1543063105268,332.39
True,1543063106287,332.39
True,1543063107307,332.31
True,1543063108409,332.31
True,1543063109354,332.36
True,1543063110356,332.31
True,1543063111367,332.34
True,1543063112408,332.3
True,1543063113410,332.38
True,1543063114496,332.36
True,1543063115478,332.35
True,1543063116097,332.35
True,1543063117023,332.47
True,1543063118209,332.39
True,1543063119017,332.39
True,1543063120018,332.43
True,1543063121016,332.52
True,1543063122015,332.45
True,1543063123210,332.42
True,1543063124011,332.42
True,1543063125009,332.42
True,1543063126010,332.46
True,1543063127009,332.56
True,1543063128097,332.54
True,1543063129296,332.63
True,1543063130096,332.63
True,1543063131009,332.61
True,1543063132010,332.63
True,1543063133010,332.6
True,1543063134210,332.53
True,1543063135010,332.53
True,1543063136010,332.34
True,1543063137009,332.27
True,1543063138009,332.2
True,1543063139096,332.14
True,1543063140298,332.14
True,1543063141098,332.14
True,1543063142009,332.13
True,1543063143011,332.16
True,1543063144018,332.1
True,1543063145210,332.1
True,1543063146078,332.1
True,1543063147098,332.02
True,1543063148117,332.07
True,1543063149154,332.12
True,1543063150154,332.13
True,1543063151298,332.07
True,1543063152210,332.05
True,1543063153210,332.05
True,1543063154217,332.1
True,1543063155259,332.1
True,1543063156272,332.02
True,1543063157410,332.05
True,1543063158300,332.1
True,1543063159319,332.12
True,1543063160354,332.16
True,1543063161359,332.18
True,1543063162378,332.11
True,1543063163095,332.11
True,1543063164035,332.16
True,1543063165094,332.12
True,1543063166095,332.09
True,1543063167210,332.13
True,1543063168555,332.16
True,1543063169610,332.15
True,1543063170154,332.15
True,1543063171097,332.15
True,1543063172116,332.19
True,1543063173210,332.24
True,1543063174660,332.12
True,1543063175678,332.13
True,1543063176224,332.07
True,1543063177211,332.07
True,1543063178095,332.07
True,1543063179295,332.07
True,1543063180096,332.07
True,1543063181094,332.03
True,1543063182096,332.09
True,1543063183097,332.1
True,1543063184212,332.23
True,1543063185410,332.26
True,1543063186213,332.34
True,1543063187095,332.34
True,1543063188094,332.34
True,1543063189096,332.39
True,1543063190295,332.42
True,1543063191096,332.42
True,1543063192095,332.45
True,1543063193096,332.47
True,1543063194096,332.42
True,1543063195214,332.39
True,1543063196410,332.39
True,1543063197215,332.4
True,1543063198110,332.4
True,1543063199155,332.38
True,1543063200155,332.43
True,1543063201295,332.27
True,1543063202180,332.27
True,1543063203216,332.24
True,1543063204220,332.14
True,1543063205261,332.09
True,1543063206281,332.1
True,1543063207412,331.95
True,1543063208320,331.9
True,1543063209355,331.96
True,1543063210359,331.9
True,1543063211411,331.99
True,1543063212411,331.94
True,1543063213106,331.94
True,1543063214103,331.96
True,1543063215103,332.07
True,1543063216106,332.03
True,1543063217218,332.17
True,1543063218555,332.24
True,1543063219219,332.33
True,1543063220111,332.33
True,1543063221124,332.34
True,1543063222121,332.33
True,1543063223296,332.26
True,1543063224701,332.24
True,1543063225720,332.25
True,1543063226295,332.25
True,1543063227156,332.25
True,1543063228212,332.22
True,1543063229412,332.2
True,1543063230211,332.2
True,1543063231156,332.2
True,1543063232156,332.27
True,1543063233212,332.37
True,1543063234293,332.2
True,1543063235496,332.15
True,1543063236294,332.16
True,1543063237212,332.16
True,1543063238212,332.16
True,1543063239212,332.28
True,1543063240412,332.42
True,1543063241213,332.42
True,1543063242211,332.44
True,1543063243211,332.48
True,1543063244212,332.44
True,1543063245293,332.42
True,1543063246516,332.37
True,1543063247296,332.32
True,1543063248212,332.32
True,1543063249212,332.31
True,1543063250213,332.27
True,1543063251412,332.24
True,1543063252262,332.28
True,1543063253271,332.26
True,1543063254290,332.27
True,1543063255310,332.19
True,1543063256321,332.25
True,1543063257495,332.25
True,1543063258361,332.33
True,1543063259381,332.39
True,1543063260413,332.38
True,1543063261413,332.43
True,1543063262422,332.36
True,1543063263461,332.26
True,1543063264212,332.26
True,1543063265558,332.24
True,1543063266557,332.34
True,1543063267571,332.38
True,1543063268612,332.38
True,1543063269693,332.43
True,1543063270897,332.42
True,1543063271414,332.43
True,1543063272212,332.43
True,1543063273293,332.48
True,1543063274498,332.47
True,1543063275294,332.51
True,1543063276213,332.51
True,1543063277213,332.46
True,1543063278212,332.42
True,1543063279412,332.45
True,1543063280213,332.45
True,1543063281213,332.43
True,1543063282212,332.47
True,1543063283213,332.47
True,1543063284295,332.53
True,1543063285495,332.49
True,1543063286296,332.45
True,1543063287213,332.45
True,1543063288212,332.48
True,1543063289213,332.36
True,1543063290413,332.22
True,1543063291213,332.22
True,1543063292214,332.08
True,1543063293214,331.96
True,1543063294218,331.96
True,1543063295295,331.96
True,1543063296496,331.91
True,1543063297296,331.89
True,1543063298302,331.83
True,1543063299312,331.79
True,1543063300358,331.74
True,1543063301413,331.8
True,1543063302613,331.87
True,1543063303383,331.91
True,1543063304414,331.95
True,1543063305421,331.95
True,1543063306462,331.97
True,1543063307494,331.9
True,1543063308695,331.88
True,1543063309512,331.79
True,1543063310558,331.83
True,1543063311558,331.91
True,1543063312563,331.9
True,1543063313613,331.95
True,1543063314814,331.92
True,1543063315615,331.89
True,1543063316664,331.79
True,1543063317682,331.82
True,1543063318702,331.8
True,1543063319302,331.76
True,1543063320294,331.83
True,1543063321293,331.86
True,1543063322295,331.95
True,1543063323413,331.93
True,1543063324814,331.99
True,1543063325814,332.04
True,1543063326414,332.08
True,1543063327299,332.07
True,1543063328294,332.07
True,1543063329495,332.15
True,1543063330295,332.08
True,1543063331299,332.08
True,1543063332295,332.11
True,1543063333296,332.16
True,1543063334413,332.22
True,1543063335613,332.25
True,1543063336414,332.26
True,1543063337295,332.26
True,1543063338294,332.29
True,1543063339295,332.29
True,1543063340495,332.28
True,1543063341295,332.23
True,1543063342295,332.21
True,1543063343296,332.27
True,1543063344296,332.26
True,1543063345415,332.24
True,1543063346613,332.15
True,1543063347414,332.2
True,1543063348295,332.19
True,1543063349294,332.02
True,1543063350304,332.01
True,1543063351496,331.99
True,1543063352360,331.94
True,1543063353360,331.94
True,1543063354372,332.02
True,1543063355414,332.0
True,1543063356416,331.98
True,1543063357616,332.07
True,1543063358464,332.09
True,1543063359484,331.98
True,1543063360503,331.97
True,1543063361514,331.93
True,1543063362560,331.86
True,1543063363560,331.91
True,1543063364305,331.99
True,1543063365303,332.06
True,1543063366306,332.02
True,1543063367415,332.1
True,1543063368759,332.1
True,1543063369414,332.03
True,1543063370310,331.96
True,1543063371312,331.93
True,1543063372315,331.86
True,1543063373494,331.8
True,1543063374864,331.79
True,1543063375496,331.85
True,1543063376414,331.84
True,1543063377319,331.8
True,1543063378415,331.7
True,1543063379615,331.57
True,1543063380415,331.44
True,1543063381325,331.46
True,1543063382326,331.42
True,1543063383329,331.35
True,1543063384495,331.32
True,1543063385696,331.32
True,1543063386493,331.34
True,1543063387416,331.37
True,1543063388378,331.49
True,1543063389417,331.47
True,1543063390618,331.42
True,1543063391415,331.4
True,1543063392416,331.39
True,1543063393416,331.32
True,1543063394416,331.22
True,1543063395496,331.3
True,1543063396700,331.28
True,1543063397494,331.23
True,1543063398417,331.27
True,1543063399418,331.28
True,1543063400418,331.25
True,1543063401617,331.19
True,1543063402417,331.16
True,1543063403435,331.16
True,1543063404440,331.05
True,1543063405476,331.05
True,1543063406496,330.96
True,1543063407694,330.93
True,1543063408894,330.9
True,1543063409697,330.82
True,1543063410563,330.75
True,1543063411576,330.75
True,1543063412619,330.6
True,1543063413619,330.58
True,1543063414636,330.55
True,1543063415696,330.53
True,1543063416418,330.55
True,1543063417763,330.54
True,1543063418436,330.53
True,1543063419418,330.61
True,1543063420418,330.68
True,1543063421418,330.63
True,1543063422495,330.61
True,1543063423867,330.65
True,1543063424495,330.66
True,1543063425418,330.72
True,1543063426418,330.73
True,1543063427418,330.75
True,1543063428619,330.77
True,1543063429418,330.77
True,1543063430419,330.72
True,1543063431419,330.74
True,1543063432417,330.74
True,1543063433497,330.7
True,1543063434695,330.62
True,1543063435496,330.63
True,1543063436418,330.6
True,1543063437418,330.6
True,1543063438418,330.54
True,1543063439618,330.48
True,1543063440419,330.47
True,1543063441420,330.44
True,1543063442420,330.48
True,1543063443421,330.45
True,1543063444497,330.45
True,1543063445697,330.38
True,1543063446499,330.33
True,1543063447420,330.28
True,1543063448437,330.19
True,1543063449421,330.28
True,1543063450619,330.26
True,1543063451419,330.12
True,1543063452427,330.13
True,1543063453503,330.08
True,1543063454470,330.03
True,1543063455497,330.07
True,1543063456697,330.07
True,1543063457900,330.04
True,1543063458696,330.08
True,1543063459621,330.09
True,1543063460579,330.11
True,1543063461620,330.11
True,1543063462820,330.06
True,1543063464020,330.01
True,1543063464820,330.07
True,1543063465710,330.03
True,1543063466730,330.0
True,1543063467765,330.03
True,1543063468497,329.99
True,1543063469433,329.94
True,1543063470435,329.91
True,1543063471496,329.87
True,1543063472620,329.8
True,1543063473965,329.73
True,1543063474620,329.71
True,1543063475497,329.67
True,1543063476497,329.68
True,1543063477497,329.7
True,1543063478708,329.76
True,1543063479497,329.7
True,1543063480499,329.75
True,1543063481498,329.7
True,1543063482498,329.75
True,1543063483620,329.71
True,1543063484820,329.71
True,1543063485621,329.7
True,1543063486498,329.7
True,1543063487497,329.73
True,1543063488497,329.67
True,1543063489697,329.77
True,1543063490497,329.73
True,1543063491496,329.78
True,1543063492498,329.68
True,1543063493497,329.64
True,1543063494620,329.57
True,1543063495821,329.48
True,1543063496621,329.43
True,1543063497499,329.41
True,1543063498497,329.37
True,1543063499497,329.4
True,1543063500697,329.37
True,1543063501898,329.3
True,1543063502707,329.37
True,1543063503621,329.43
True,1543063504570,329.44
True,1543063505620,329.54
True,1543063506821,329.51
True,1543063507622,329.36
True,1543063508687,329.34
True,1543063509704,329.33
True,1543063510720,329.43
True,1543063511766,329.38
True,1543063512497,329.4
True,1543063513498,329.37
True,1543063514502,329.37
True,1543063515500,329.25
True,1543063516621,329.21
True,1543063517965,329.14
True,1543063518625,329.09
True,1543063519506,329.05
True,1543063520501,329.12
True,1543063521503,329.1
True,1543063522697,329.17
True,1543063524080,329.05
True,1543063524697,329.0
True,1543063525508,328.91
True,1543063526509,328.98
True,1543063527621,328.94
True,1543063528820,328.87
True,1543063529622,328.84
True,1543063530515,328.78
True,1543063531526,328.81
True,1543063532520,328.79
True,1543063533697,328.73
True,1543063534896,328.77
True,1543063535696,328.75
True,1543063536524,328.75
True,1543063537566,328.73
True,1543063538622,328.66
False,1543063539822,328.69
False,1543063540622,328.65
False,1543063541533,328.78
False,1543063542534,328.78
False,1543063543622,328.74
False,1543063544697,328.73
False,1543063545898,328.65
False,1543063546698,328.51
False,1543063547591,328.42
False,1543063548622,328.41
False,1543063549631,328.43
False,1543063550823,328.45
False,1543063551700,328.45
False,1543063552720,328.38
False,1543063553767,328.37
False,1543063554766,328.39
False,1543063555770,328.41
False,1543063556899,327.71
False,1543063557822,324.83
False,1543063558829,317.54
False,1543063559871,310.48
False,1543063560892,303.16
False,1543063561912,295.38
False,1543063563023,288.48
False,1543063563967,283.21
False,1543063564623,279.67
False,1543063565624,277.22
True,1543063566696,275.47
True,1543063568031,274.11
True,1543063569097,272.99
True,1543063569622,272.17
True,1543063570622,271.47
True,1543063571622,270.86
True,1543063572698,270.41
True,1543063573899,270.02
True,1543063574698,269.71
True,1543063575622,269.45
True,1543063576622,269.22
True,1543063577622,269.05
True,1543063578823,268.98
True,1543063579623,268.89
True,1543063580622,268.84
True,1543063581623,268.78
True,1543063582624,268.76
True,1543063583698,268.82
True,1543063584896,268.98
True,1543063585697,269.04
True,1543063586624,269.2
True,1543063587622,269.44
True,1543063588623,269.58
True,1543063589823,269.82
True,1543063590865,270.03
True,1543063591623,270.26
True,1543063592624,270.46
True,1543063593671,270.69
True,1543063594697,270.88
True,1543063595897,271.16
True,1543063596730,271.4
True,1543063597767,271.66
True,1543063598767,272.01
True,1543063599781,272.22
True,1543063600823,272.45
True,1543063601823,272.73
True,1543063602841,272.93
True,1543063603624,273.22
True,1543063604624,273.53
True,1543063605968,273.78
True,1543063607023,274.06
True,1543063608024,274.26
True,1543063608714,274.58
True,1543063609624,274.9
True,1543063610696,275.19
True,1543063612101,275.47
True,1543063613121,275.77
True,1543063613698,276.09
True,1543063614624,276.37
True,1543063615626,276.7
True,1543063616823,277.06
True,1543063618191,277.28
True,1543063619224,277.53
True,1543063619824,277.78
True,1543063620705,278.07
True,1543063621700,278.34
True,1543063622900,278.58
True,1543063623700,278.87
True,1543063624700,279.1
True,1543063625701,279.3
True,1543063626701,279.58
True,1543063627824,279.87
True,1543063629025,280.12
True,1543063629824,280.37
True,1543063630708,280.63
True,1543063631700,280.84
True,1543063632699,281.11
True,1543063633900,281.34
True,1543063634700,281.6
True,1543063635698,281.8
True,1543063636697,282.09
True,1543063637697,282.4
True,1543063638824,282.58
True,1543063640024,282.71
True,1543063640826,283.0
True,1543063641708,283.19
True,1543063642724,283.44
True,1543063643769,283.64
True,1543063644899,283.84
True,1543063645772,284.07
True,1543063646794,284.18
True,1543063647826,284.35
True,1543063648833,284.57
True,1543063649883,284.74
True,1543063651024,284.86
True,1543063651923,284.95
True,1543063652969,285.12
True,1543063653969,285.34
True,1543063654700,285.47
True,1543063656034,285.67
True,1543063656700,285.76
True,1543063657699,285.99
True,1543063658700,286.14
True,1543063659699,286.28
True,1543063660825,286.43
True,1543063662170,286.54
True,1543063662824,286.69
True,1543063663824,286.84
True,1543063664824,287.02
True,1543063665705,287.23
True,1543063666900,287.45
True,1543063667699,287.63
True,1543063669025,287.76
True,1543063669906,287.93
True,1543063670912,288.11
True,1543063671899,288.13
True,1543063673100,288.31
True,1543063674425,288.52
True,1543063675099,288.52
True,1543063675900,288.8
True,1543063676826,288.87
True,1543063678026,288.98
True,1543063678825,289.08
True,1543063679712,289.22
True,1543063680714,289.38
True,1543063681718,289.47
True,1543063682899,289.53
True,1543063684098,289.68
True,1543063684899,289.75
True,1543063685724,289.89
True,1543063686726,290.06
True,1543063687826,290.25
True,1543063689025,290.36
True,1543063689826,290.42
True,1543063690773,290.59
True,1543063691794,290.71
True,1543063692826,290.85
True,1543063693901,291.04
True,1543063695099,291.19
True,1543063695905,291.27
True,1543063696923,291.32
True,1543063697934,291.49
True,1543063698970,291.55
True,1543063700026,291.71
True,1543063700995,291.79
True,1543063702026,291.92
True,1543063703034,291.99
True,1543063704084,292.06
True,1543063705104,292.11
True,1543063706124,292.15
True,1543063707170,292.22
True,1543063707825,292.31
True,1543063708825,292.22
True,1543063709826,292.27
True,1543063711226,292.33
True,1543063711826,292.38
True,1543063712826,292.53
True,1543063713833,292.58
True,1543063714825,292.62
True,1543063715899,292.71
True,1543063717371,292.7
True,1543063718387,292.71
True,1543063719105,292.76
True,1543063720027,292.89
True,1543063721026,292.9
True,1543063722026,292.99
True,1543063722827,293.08
True,1543063723827,293.18
True,1543063724826,293.39
True,1543063725826,293.48
True,1543063726905,293.55
True,1543063728100,293.58
True,1543063728901,293.61
True,1543063729827,293.69
True,1543063730826,293.75
True,1543063731826,293.79
True,1543063733026,293.82
True,1543063733827,293.86
True,1543063734827,293.85
True,1543063735827,293.98
True,1543063736826,293.97
True,1543063737899,293.98
True,1543063739101,294.0
True,1543063739900,294.13
True,1543063740906,294.13
True,1543063741926,294.25
True,1543063742971,294.31
True,1543063744026,294.36
True,1543063744986,294.39
True,1543063746027,294.42
True,1543063747027,294.49
True,1543063748076,294.59
True,1543063749095,294.67
True,1543063750115,294.76
True,1543063751135,294.81
True,1543063751827,294.86
True,1543063752827,294.84
True,1543063753827,294.85
True,1543063755196,294.85
True,1543063756227,294.88
True,1543063756827,294.99
True,1543063757827,295.08
True,1543063758827,295.05
True,1543063759900,295.15
True,1543063761317,295.23
True,1543063762335,295.26
True,1543063762901,295.23
True,1543063763920,295.25
True,1543063765027,295.33
True,1543063766027,295.33
True,1543063766827,295.37
True,1543063767827,295.35
False,1543063769027,295.44
False,1543063770027,295.46
False,1543063770899,295.49
False,1543063772105,295.55
False,1543063772902,295.57
False,1543063773831,295.58
False,1543063774832,295.64
False,1543063775840,295.64
False,1543063777027,295.73
False,1543063778227,295.74
False,1543063779028,295.75
False,1543063779906,295.76
False,1543063780902,295.81
False,1543063781902,295.91
False,1543063783103,295.94
False,1543063783907,295.98
False,1543063784903,296.04
False,1543063785901,296.11
False,1543063786900,296.11
False,1543063788027,296.17
False,1543063789228,296.24
False,1543063790028,296.28
False,1543063790973,296.31
False,1543063791977,296.36
False,1543063792997,296.36
False,1543063794104,296.35
False,1543063795038,296.26
False,1543063796086,296.13
False,1543063797106,296.21
False,1543063798126,296.19
False,1543063799173,296.24
False,1543063800230,296.25
False,1543063801187,296.35
False,1543063801899,296.34
False,1543063802899,296.41
False,1543063803900,296.46
False,1543063805288,296.37
False,1543063806307,296.32
False,1543063807328,296.27
False,1543063807906,296.27
False,1543063808904,296.29
False,1543063810028,296.24
False,1543063811387,296.11
False,1543063812028,296.14
False,1543063813028,296.23
False,1543063814029,296.32
False,1543063815028,296.32
False,1543063816101,296.41
False,1543063817517,296.57
False,1543063818105,296.57
False,1543063819033,296.45
False,1543063819901,296.47
False,1543063821028,296.46
False,1543063822228,296.47
False,1543063823029,296.44
False,1543063823905,296.36
False,1543063824911,296.36
False,1543063825901,296.36
False,1543063827102,296.33
False,1543063827906,296.38
False,1543063828912,296.39
False,1543063829916,296.41
False,1543063830910,296.33
False,1543063832029,296.27
False,1543063833229,296.28
False,1543063834029,296.3
False,1543063834917,296.32
False,1543063835927,296.36
False,1543063836977,296.3
False,1543063838102,296.31
False,1543063839302,296.31
False,1543063840100,296.31
False,1543063841029,296.22
False,1543063842078,296.17
False,1543063843097,296.09
False,1543063844228,296.07
False,1543063845137,296.01
False,1543063846173,295.97
False,1543063847177,295.92
False,1543063848197,295.96
False,1543063849229,296.09
False,1543063850299,296.06
False,1543063851289,296.02
False,1543063851939,296.0
False,1543063852938,295.91
False,1543063854029,296.0
False,1543063855373,295.92
False,1543063856029,296.0
False,1543063857029,296.02
False,1543063858028,296.07
False,1543063859029,296.15
False,1543063860099,296.2
False,1543063861479,296.21
False,1543063862101,296.21
False,1543063863029,296.18
False,1543063864029,296.19
False,1543063865029,296.17
False,1543063866577,296.02
False,1543063867029,296.02
False,1543063868029,296.03
False,1543063869100,296.03
False,1543063870029,296.05
False,1543063871100,296.05
False,1543063872300,296.11
False,1543063873737,295.95
False,1543063874298,295.95
False,1543063874988,296.05
False,1543063876029,295.98
False,1543063877229,296.04
False,1543063878029,296.1
False,1543063879029,296.18
False,1543063880029,296.21
False,1543063881030,296.22
False,1543063882100,296.2
False,1543063883301,296.19
False,1543063884103,296.11
False,1543063885029,296.06
False,1543063886029,296.09
False,1543063887029,296.13
False,1543063888229,296.15
False,1543063889079,296.14
False,1543063890098,296.06
False,1543063891117,296.06
False,1543063892138,296.04
False,1543063893175,296.0
False,1543063894312,296.07
False,1543063895198,296.09
False,1543063896231,296.06
False,1543063897238,296.17
False,1543063898029,296.28
False,1543063899374,296.23
False,1543063900030,296.24
False,1543063901028,296.23
False,1543063902034,296.18
False,1543063903030,296.2
False,1543063904101,296.16
False,1543063905438,296.04
False,1543063906100,295.96
False,1543063907030,295.95
False,1543063908030,295.96
False,1543063909030,295.91
False,1543063910230,295.93
False,1543063911575,295.86
False,1543063912230,295.86
False,1543063913029,295.83
False,1543063914032,295.88
False,1543063915099,295.96
False,1543063916302,295.97
False,1543063917103,295.97
False,1543063918112,295.99
False,1543063919229,295.96
False,1543063920101,295.98
False,1543063921230,295.88
False,1543063922429,295.85
False,1543063923229,295.76
False,1543063924229,295.74
False,1543063925230,295.77
False,1543063926101,295.76
False,1543063927300,295.77
False,1543063928101,295.74
False,1543063929101,295.72
False,1543063930100,295.71
False,1543063931101,295.72
False,1543063932229,295.67
False,1543063933429,295.72
False,1543063934230,295.7
False,1543063935103,295.83
False,1543063936103,295.83
False,1543063937119,295.93
False,1543063938301,295.93
False,1543063939175,296.03
False,1543063940178,296.06
False,1543063941198,296.07
False,1543063942231,296.16
False,1543063943238,296.07
False,1543063944429,296.01
False,1543063945308,295.85
False,1543063946328,295.86
False,1543063947375,295.9
False,1543063948375,295.89
False,1543063949387,295.9
False,1543063950098,295.89
False,1543063951430,295.87
False,1543063952104,295.87
False,1543063953102,295.92
False,1543063954229,295.96
False,1543063955574,295.8
False,1543063956230,295.8
False,1543063957103,295.8
False,1543063958102,295.73
False,1543063959115,295.71
False,1543063960301,295.71
False,1543063961099,295.64
False,1543063962101,295.58
False,1543063963100,295.63
False,1543063964103,295.56
False,1543063965230,295.51
False,1543063966431,295.48
False,1543063967230,295.45
False,1543063968120,295.32
False,1543063969100,295.24
False,1543063970099,295.2
False,1543063971300,295.14
False,1543063972521,295.12
False,1543063973031,295.13
False,1543063974230,295.09
False,1543063975105,295.0
False,1543063975980,294.96
False,1543063977298,294.98
False,1543063978113,294.99
False,1543063979114,295.0
False,1543063980121,295.06
False,1543063981119,295.12
False,1543063982231,295.1
False,1543063983432,295.17
False,1543063984230,295.21
False,1543063985190,295.17
False,1543063986231,295.2
False,1543063987231,295.25
False,1543063988304,295.24
False,1543063989500,295.25
False,1543063990320,295.26
False,1543063991340,295.24
False,1543063992376,295.27
False,1543063993380,295.19
False,1543063994431,295.2
False,1543063995432,295.18
False,1543063996140,295.2
False,1543063997231,295.13
False,1543063998231,295.14
False,1543063999299,295.1
False,1543064000631,295.11
False,1543064001300,295.11
False,1543064002231,295.19
False,1543064003231,295.22
False,1543064004232,295.1
False,1543064005432,295.16
False,1543064006231,295.09
False,1543064007230,294.98
False,1543064008231,294.93
False,1543064009231,294.94
False,1543064010300,294.87
False,1543064011500,294.81
False,1543064012302,294.7
False,1543064013231,294.67
False,1543064014231,294.69
False,1543064015232,294.72
False,1543064016431,294.7
False,1543064017231,294.66
False,1543064018231,294.57
False,1543064019231,294.57
False,1543064020231,294.59
False,1543064021300,294.63
False,1543064022501,294.62
False,1543064023299,294.7
False,1543064024231,294.8
False,1543064025230,294.81
False,1543064026232,294.67
False,1543064027400,294.61
False,1543064028231,294.53
False,1543064029232,294.56
False,1543064030280,294.62
False,1543064031300,294.6
False,1543064032321,294.61
False,1543064033500,294.57
False,1543064034376,294.54
False,1543064035632,294.64
False,1543064036513,294.64
False,1543064037520,294.61
False,1543064038499,294.46
False,1543064039480,294.41
False,1543064040232,294.37
False,1543064041201,294.32
False,1543064042231,294.29
False,1543064043601,294.29
False,1543064044232,294.29
False,1543064045232,294.26
False,1543064046233,294.29
False,1543064047231,294.21
False,1543064048299,294.21
False,1543064049720,294.27
False,1543064050302,294.27
False,1543064051231,294.17
False,1543064052232,294.14
False,1543064053233,294.09
False,1543064054431,293.94
False,1543064055833,294.07
False,1543064056431,294.07
False,1543064057233,294.0
False,1543064058299,293.99
False,1543064059299,293.93
False,1543064060500,293.94
False,1543064061300,293.85
False,1543064062234,293.86
False,1543064063232,293.83
False,1543064064233,293.77
False,1543064065432,293.74
False,1543064066631,293.57
False,1543064067431,293.57
False,1543064068299,293.56
False,1543064069299,293.5
False,1543064070303,293.5
False,1543064071500,293.4
False,1543064072299,293.35
False,1543064073298,293.38
False,1543064074298,293.33
False,1543064075299,293.28
False,1543064076401,293.23
False,1543064077631,293.16
False,1543064078401,293.16
False,1543064079401,293.14
False,1543064080377,293.18
False,1543064081391,293.1
False,1543064082498,293.02
False,1543064083433,292.93
False,1543064084480,292.84
False,1543064085516,292.74
False,1543064086521,292.61
False,1543064087540,292.54
False,1543064088631,292.28
False,1543064089581,292.27
False,1543064090298,292.27
False,1543064091298,292.23
False,1543064092298,292.2
False,1543064093708,292.19
False,1543064094300,292.19
False,1543064095299,292.22
False,1543064096299,292.23
False,1543064097300,292.27
False,1543064098432,292.29
False,1543064099833,286.94
False,1543064100432,286.94
False,1543064101305,282.57
False,1543064102299,276.67
False,1543064103301,270.52
False,1543064104499,264.56
False,1543064105299,259.0
False,1543064106302,253.73
False,1543064107307,248.67
False,1543064108298,243.71
False,1543064109432,238.83
False,1543064110632,230.07
False,1543064111406,230.07
False,1543064112310,226.52
False,1543064113305,223.72
False,1543064114315,221.46
False,1543064115497,219.63
False,1543064116310,218.19
False,1543064117309,216.84
False,1543064118311,215.47
False,1543064119310,214.09
True,1543064120400,212.22
True,1543064121600,207.36
True,1543064122399,207.36
True,1543064123309,204.57
True,1543064124317,201.76
True,1543064125321,199.15
True,1543064126497,197.12
True,1543064127698,194.36
True,1543064128498,194.36
True,1543064129433,193.58
True,1543064130433,193.13
True,1543064131433,192.93
True,1543064132601,193.03
True,1543064133501,193.03
True,1543064134521,193.25
True,1543064135598,193.72
True,1543064136577,193.72
True,1543064137132,194.06
True,1543064138697,194.74
True,1543064139633,195.15
True,1543064140333,195.15
True,1543064141400,195.51
True,1543064142401,195.93
True,1543064143743,196.86
True,1543064144401,196.86
True,1543064145402,197.28
True,1543064146402,197.74
True,1543064147402,198.18
True,1543064148496,198.69
True,1543064149833,199.66
True,1543064150499,199.66
True,1543064151400,200.12
True,1543064152401,200.61
True,1543064153450,201.09
True,1543064154633,202.02
True,1543064155400,202.02
True,1543064156400,202.46
True,1543064157433,203.01
True,1543064158433,203.41
True,1543064159500,203.91
True,1543064160704,204.91
True,1543064161499,204.91
True,1543064162433,205.34
True,1543064163401,205.82
True,1543064164434,206.3
True,1543064165601,207.24
True,1543064166400,207.24
True,1543064167434,207.67
True,1543064168451,208.14
True,1543064169400,208.55
True,1543064170498,208.96
True,1543064171696,209.84
True,1543064172497,209.84
True,1543064173401,210.25
True,1543064174401,210.65
True,1543064175402,211.05
True,1543064176608,211.88
True,1543064177799,212.25
True,1543064178604,212.65
True,1543064179497,212.65
True,1543064180492,213.02
True,1543064181511,213.4
True,1543064182700,214.22
True,1543064183899,214.58
True,1543064184698,214.93
True,1543064185581,214.93
True,1543064186634,215.61
True,1543064187634,216.0
True,1543064188635,216.33
True,1543064189684,216.73
True,1543064190433,216.73
True,1543064191401,217.1
True,1543064192497,217.45
True,1543064193834,218.17
True,1543064194498,218.17
True,1543064195402,218.47
True,1543064196404,218.78
True,1543064197434,219.09
True,1543064198600,219.43
True,1543064199435,219.76
True,1543064200435,220.08
True,1543064201435,220.41
True,1543064202434,220.78
True,1543064203495,221.06
True,1543064204698,221.67
True,1543064205499,221.67
True,1543064206434,221.94
True,1543064207434,222.28
True,1543064208435,222.6
True,1543064209600,222.88
True,1543064210801,223.42
True,1543064211434,223.42
True,1543064212435,223.7
True,1543064213452,224.01
True,1543064214499,224.28
True,1543064215701,224.76
